"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33211","6. Удаление дебетового счета: отмена транзакции, возврат баланса и очистка аналитики","tests.accumulation_accounts.transactions","2026-09-15","broken","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","21807","4. Динамическое обновление сумм на карточках счетов без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-15","failed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","0","Успешное создание счёта с кастомной банковской иконкой в USD и начальным балансом","tests.debit_accounts.creation","2026-09-15","broken","2026-09-15","","test_create_account_only_with_icon","",""
"","19202","5. Проверка корректности баланса 'Всего денег' без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","16310","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_account_empty_state_visual","",""
"","0","7. Удаление накопительного счета: отмена транзакции, возврат дебетового баланса и очистка аналитики","tests.accumulation_accounts.transactions","2026-09-15","broken","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","183934","3. Сложная фильтрация счетов в поле 'Куда' на вкладке Накопления","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","22402","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts","2026-06-29","passed","2026-06-29","","test_account_empty_state_visual","",""
"","18225","2. Выбор любого счета (дебетового, накопительного, инвест, кредитного) в поле 'Счет списания' после клика на Все счета","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"WAL-T442: Регистрация через уже использованную почту","15932","test_wal_t442_already_used_email[https://profinansy.ru]","tests.auth","2026-09-15","skipped","2026-09-15","TestWebRegistration","test_registration","",""
"Проверка регистрации через Макс (в новой вкладке)","9813","test_registration_via_max[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","14797","test_user_can_login_successfully[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","","test_login","",""
"WAL-T303: Регистрация через почту: ничего не вводить в строку для ввода почты","11456","test_wal_t303_empty_email[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","0","Успешное удаление дебетового счёта через двухэтапное подтверждение","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_delete_account","",""
"","16280","test_user_can_navigate_to_debit_accounts_and_see_empty_state[https://profinansy.ru]","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_empty_accounts","",""
"","0","2. Выбор любого счета (дебетового, накопительного, инвест, кредитного) в поле 'Счет списания' после клика на Все счета","tests.accumulation_accounts.transactions","2026-09-15","broken","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"Проверка регистрации через Макс (в новой вкладке)","10153","test_registration_via_max[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","22018","Успешное создание счёта с максимальным балансом и стандартной иконкой","tests.debit_accounts","2026-06-29","passed","2026-06-29","","test_create_account_max_balance","",""
"WAL-T302: Регистрация через почту: ввод адреса почты с пробелом спереди","8908","test_wal_t302_email_with_leading_space[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","16293","Успешное создание счёта с максимальным балансом и стандартной иконкой","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_create_account_max_balance","",""
"","16302","Проверка валидации: слишком длинное название счёта (>100 символов)","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_account_name_too_long","",""
"","16317","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_account_empty_state_visual","",""
"","33073","7. Удаление накопительного счета: отмена транзакции, возврат дебетового баланса и очистка аналитики","tests.accumulation_accounts.transactions","2026-09-15","broken","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","16290","Успешное создание счёта без ввода начального баланса","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_create_account_no_balance","",""
"WAL-T232: Проверка регистрации через соц сети","11668","test_wal_t232_registration_via_social_networks[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","16286","Проверка валидации обязательных полей (звёздочки и сообщения об ошибках)","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_account_required_fields","",""
"WAL-T303: Регистрация через почту: ничего не вводить в строку для ввода почты","9485","test_wal_t303_empty_email[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","16291","Успешное создание счёта без ввода начального баланса","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_create_account_no_balance","",""
"WAL-T148: Начальная страница регистрации","8098","test_wal_t148_initial_registration_page[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","16274","Успешное создание счёта с кастомной банковской иконкой в USD и начальным балансом","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_create_account_only_with_icon","",""
"","0","Изменение названия дебетового счета по клику на 3 точки","tests.debit_accounts.modification","2026-09-15","broken","2026-09-15","","test_change_name","",""
"","19014","5. Проверка корректности баланса 'Всего денег' без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"Проверка регистрации через Telegram","11720","test_registration_via_tg[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"WAL-T305: Регистрация через почту: ввод адреса почты, один знак - кириллица","9049","test_wal_t305_cyrillic_email[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","16280","test_user_can_navigate_to_debit_accounts_and_see_empty_state[https://frontend.qa.profinansy.dev]","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_empty_accounts","",""
"","3621","1. Наличие вкладки 'Накопления' и проверка состава формы создания","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","21215","4. Динамическое обновление сумм на карточках счетов без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-15","failed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
