"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32630","7. Удаление накопительного счета: отмена транзакции, возврат дебетового баланса и очистка аналитики","tests.accumulation_accounts.transactions","2026-09-15","broken","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","7673","Успешное удаление дебетового счёта через двухэтапное подтверждение","tests.debit_accounts.creation","2026-09-15","passed","2026-09-15","","test_delete_account","",""
"Проверка регистрации через Макс (в новой вкладке)","10057","test_registration_via_max[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","16280","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_account_empty_state_visual","",""
"WAL-T442: Регистрация через уже использованную почту","15613","test_wal_t442_already_used_email[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","skipped","2026-09-15","TestWebRegistration","test_registration","",""
"WAL-T148: Начальная страница регистрации","8957","test_wal_t148_initial_registration_page[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","10316","1. Наличие вкладки 'Накопления' и проверка состава формы создания","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","15265","test_user_can_login_successfully[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","","test_login","",""
"Проверка регистрации через Telegram","11809","test_registration_via_tg[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","6746","Проверка валидации: слишком длинное название счёта (>100 символов)","tests.debit_accounts.creation","2026-09-15","passed","2026-09-15","","test_account_name_too_long","",""
"","3724","1. Наличие вкладки 'Накопления' и проверка состава формы создания","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","8135","Успешное удаление дебетового счёта через двухэтапное подтверждение","tests.debit_accounts.creation","2026-09-15","passed","2026-09-15","","test_delete_account","",""
"WAL-T302: Регистрация через почту: ввод адреса почты с пробелом спереди","9795","test_wal_t302_email_with_leading_space[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"WAL-T148: Начальная страница регистрации","10424","test_wal_t148_initial_registration_page[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"WAL-T304: Регистрация через почту: ввод адреса почты без @","8916","test_wal_t304_email_without_at_symbol[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","14539","Успешное создание счёта с кастомной банковской иконкой в USD и начальным балансом","tests.debit_accounts.creation","2026-09-15","passed","2026-09-15","","test_create_account_only_with_icon","",""
"Проверка регистрации через Telegram","12120","test_registration_via_tg[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","18206","5. Проверка корректности баланса 'Всего денег' без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","21090","4. Динамическое обновление сумм на карточках счетов без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-15","failed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"","5561","Проверка валидации обязательных полей (звёздочки и сообщения об ошибках)","tests.debit_accounts.creation","2026-09-15","passed","2026-09-15","","test_account_required_fields","",""
"","16286","test_user_can_navigate_to_debit_accounts_and_see_empty_state[https://frontend.qa.profinansy.dev]","tests.debit_accounts.creation","2026-09-15","failed","2026-09-15","","test_empty_accounts","",""
"WAL-T305: Регистрация через почту: ввод адреса почты, один знак - кириллица","9516","test_wal_t305_cyrillic_email[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"WAL-T304: Регистрация через почту: ввод адреса почты без @","8182","test_wal_t304_email_without_at_symbol[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"WAL-T303: Регистрация через почту: ничего не вводить в строку для ввода почты","8962","test_wal_t303_empty_email[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","11775","Успешное создание счёта с кастомной банковской иконкой в USD и начальным балансом","tests.debit_accounts.creation","2026-09-15","passed","2026-09-15","","test_create_account_only_with_icon","",""
"","19423","test_user_can_login_successfully[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","","test_login","",""
"","5737","Успешное создание счёта без ввода начального баланса","tests.debit_accounts.creation","2026-09-15","passed","2026-09-15","","test_create_account_no_balance","",""
"","18915","5. Проверка корректности баланса 'Всего денег' без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-15","passed","2026-09-15","TestAccumulationTransfers","test_accumulation_transfers","",""
"WAL-T305: Регистрация через почту: ввод адреса почты, один знак - кириллица","10141","test_wal_t305_cyrillic_email[https://profinansy.ru]","tests.auth","2026-09-15","passed","2026-09-15","TestWebRegistration","test_registration","",""
"","22402","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts","2026-06-29","passed","2026-06-29","","test_account_empty_state_visual","",""
