"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"WAL-T302: Регистрация через почту: ввод адреса почты с пробелом спереди","9089","test_wal_t302_email_with_leading_space[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","27342","Успешное создание счёта с максимальным балансом и стандартной иконкой","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_create_account_max_balance","",""
"WAL-T232: Проверка регистрации через соц сети","8220","test_wal_t232_registration_via_social_networks[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","13687","test_user_can_login_successfully[https://profinansy.ru]","tests.auth","2026-08-25","passed","2026-08-25","","test_login","",""
"Проверка регистрации через Макс (в новой вкладке)","9777","test_registration_via_max[https://profinansy.ru]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","16345","Успешное создание счёта без ввода начального баланса","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_create_account_no_balance","",""
"","11123","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts.creation","2026-08-25","failed","2026-08-25","","test_account_empty_state_visual","",""
"WAL-T303: Регистрация через почту: ничего не вводить в строку для ввода почты","9088","test_wal_t303_empty_email[https://profinansy.ru]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","15655","Проверка валидации: слишком длинное название счёта (>100 символов)","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_account_name_too_long","",""
"","23998","Успешное создание счёта с кастомной банковской иконкой в USD и начальным балансом","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_create_account_only_with_icon","",""
"WAL-T304: Регистрация через почту: ввод адреса почты без @","7110","test_wal_t304_email_without_at_symbol[https://profinansy.ru]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","16594","Успешное создание счёта без ввода начального баланса","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_create_account_no_balance","",""
"","14899","Проверка валидации: слишком длинное название счёта (>100 символов)","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_account_name_too_long","",""
"","14082","Проверка валидации обязательных полей (звёздочки и сообщения об ошибках)","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_account_required_fields","",""
"","12175","test_user_can_login_successfully[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","","test_login","",""
"","5305","Успешное удаление дебетового счёта через двухэтапное подтверждение","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_delete_account","",""
"Проверка регистрации через Яндекс (в новом окне)","10620","test_registration_via_yandex[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","23983","Успешное создание счёта с кастомной банковской иконкой в USD и начальным балансом","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_create_account_only_with_icon","",""
"WAL-T148: Начальная страница регистрации","7016","test_wal_t148_initial_registration_page[https://profinansy.ru]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"WAL-T301: Регистрация через почту (Позитивный сценарий)","11511","test_wal_t301_registration_flow[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","20451","test_user_can_navigate_to_debit_accounts_and_see_empty_state[https://frontend.qa.profinansy.dev]","tests.debit_accounts.creation","2026-08-25","broken","2026-08-25","","test_empty_accounts","",""
"WAL-T232: Проверка регистрации через соц сети","10219","test_wal_t232_registration_via_social_networks[https://profinansy.ru]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","6701","Изменение названия дебетового счета по клику на 3 точки","tests.debit_accounts.modification","2026-08-25","passed","2026-08-25","","test_change_name","",""
"","27922","Успешное создание счёта с максимальным балансом и стандартной иконкой","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_create_account_max_balance","",""
"","6669","Изменение названия дебетового счета по клику на 3 точки","tests.debit_accounts.modification","2026-08-25","passed","2026-08-25","","test_change_name","",""
"","10406","test_user_can_navigate_to_debit_accounts_and_see_empty_state[https://profinansy.ru]","tests.debit_accounts.creation","2026-08-25","passed","2026-08-25","","test_empty_accounts","",""
"Проверка регистрации через Макс (в новой вкладке)","9371","test_registration_via_max[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"WAL-T148: Начальная страница регистрации","9049","test_wal_t148_initial_registration_page[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"WAL-T442: Регистрация через уже использованную почту","14522","test_wal_t442_already_used_email[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","skipped","2026-08-25","TestWebRegistration","test_registration","",""
"","22018","Успешное создание счёта с максимальным балансом и стандартной иконкой","tests.debit_accounts","2026-06-29","passed","2026-06-29","","test_create_account_max_balance","",""
"Проверка регистрации через Telegram","8889","test_registration_via_tg[https://profinansy.ru]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"","22402","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts","2026-06-29","passed","2026-06-29","","test_account_empty_state_visual","",""
"WAL-T305: Регистрация через почту: ввод адреса почты, один знак - кириллица","9086","test_wal_t305_cyrillic_email[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
"WAL-T303: Регистрация через почту: ничего не вводить в строку для ввода почты","8447","test_wal_t303_empty_email[https://frontend.qa.profinansy.dev]","tests.auth","2026-08-25","passed","2026-08-25","TestWebRegistration","test_registration","",""
