"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36735","Проверка валидации: слишком длинное название счёта (>100 символов)","tests.debit_accounts.creation","2026-07-20","broken","2026-07-20","","test_account_name_too_long","",""
"WAL-T148: Начальная страница регистрации","8822","test_wal_t148_initial_registration_page[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"","22786","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts.creation","2026-07-20","failed","2026-07-20","","test_account_empty_state_visual","",""
"","22402","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts","2026-06-29","passed","2026-06-29","","test_account_empty_state_visual","",""
"","18850","5. Проверка корректности баланса 'Всего денег' без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-03","passed","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"Проверка регистрации через Telegram","9905","test_registration_via_tg[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"Проверка регистрации через Telegram","10948","test_registration_via_tg[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T442: Регистрация через уже использованную почту","15247","test_wal_t442_already_used_email[https://profinansy.ru]","tests.auth","2026-09-03","skipped","2026-09-03","TestWebRegistration","test_registration","",""
"","0","Проверка валидации обязательных полей (звёздочки и сообщения об ошибках)","tests.debit_accounts.creation","2026-09-03","broken","2026-09-03","","test_account_required_fields","",""
"Проверка регистрации через Яндекс (в новом окне)","11072","test_registration_via_yandex[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"","4026","1. Наличие вкладки 'Накопления' и проверка состава формы создания","tests.accumulation_accounts.transactions","2026-09-03","passed","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","493","5. Проверка корректности баланса 'Всего денег' без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-03","broken","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","0","Изменение названия дебетового счета по клику на 3 точки","tests.debit_accounts.modification","2026-07-20","broken","2026-07-20","","test_change_name","",""
"","20923","4. Динамическое обновление сумм на карточках счетов без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-03","failed","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","515","4. Динамическое обновление сумм на карточках счетов без перезагрузки страницы после создания транзакции накопления","tests.accumulation_accounts.transactions","2026-09-03","broken","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","22018","Успешное создание счёта с максимальным балансом и стандартной иконкой","tests.debit_accounts","2026-06-29","passed","2026-06-29","","test_create_account_max_balance","",""
"","34476","7. Удаление накопительного счета: отмена транзакции, возврат дебетового баланса и очистка аналитики","tests.accumulation_accounts.transactions","2026-09-03","broken","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"WAL-T301: Регистрация через почту (Позитивный сценарий)","12174","test_wal_t301_registration_flow[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"","0","Успешное создание счёта с кастомной банковской иконкой в USD и начальным балансом","tests.debit_accounts.creation","2026-09-03","broken","2026-09-03","","test_create_account_only_with_icon","",""
"","0","test_user_can_navigate_to_debit_accounts_and_see_empty_state","tests.debit_accounts.creation","2026-09-03","broken","2026-09-03","","test_empty_accounts","",""
"WAL-T305: Регистрация через почту: ввод адреса почты, один знак - кириллица","10170","test_wal_t305_cyrillic_email[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T232: Проверка регистрации через соц сети","10148","test_wal_t232_registration_via_social_networks[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T304: Регистрация через почту: ввод адреса почты без @","9360","test_wal_t304_email_without_at_symbol[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T302: Регистрация через почту: ввод адреса почты с пробелом спереди","9346","test_wal_t302_email_with_leading_space[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"Проверка регистрации через Макс (в новой вкладке)","9869","test_registration_via_max[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T303: Регистрация через почту: ничего не вводить в строку для ввода почты","12578","test_wal_t303_empty_email[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"","13933","test_user_can_login_successfully[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","","test_login","",""
"","4105","1. Наличие вкладки 'Накопления' и проверка состава формы создания","tests.accumulation_accounts.transactions","2026-09-03","passed","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","1911","3. Сложная фильтрация счетов в поле 'Куда' на вкладке Накопления","tests.accumulation_accounts.transactions","2026-09-03","broken","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","0","Успешное создание счёта с максимальным балансом и стандартной иконкой","tests.debit_accounts.creation","2026-09-03","broken","2026-09-03","","test_create_account_max_balance","",""
"","0","2. Выбор любого счета (дебетового, накопительного, инвест, кредитного) в поле 'Счет списания' после клика на Все счета","tests.accumulation_accounts.transactions","2026-09-03","broken","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","0","Проверка вёрстки пустого состояния страницы счетов по скриншоту-эталону","tests.debit_accounts.creation","2026-09-03","broken","2026-09-03","","test_account_empty_state_visual","",""
"","0","Успешное создание счёта с кастомной банковской иконкой в USD и начальным балансом","tests.debit_accounts.creation","2026-09-03","broken","2026-09-03","","test_create_account_only_with_icon","",""
"Проверка регистрации через Яндекс (в новом окне)","10864","test_registration_via_yandex[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"","757","3. Сложная фильтрация счетов в поле 'Куда' на вкладке Накопления","tests.accumulation_accounts.transactions","2026-09-03","broken","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","1202","2. Выбор любого счета (дебетового, накопительного, инвест, кредитного) в поле 'Счет списания' после клика на Все счета","tests.accumulation_accounts.transactions","2026-09-03","broken","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"","0","Успешное удаление дебетового счёта через двухэтапное подтверждение","tests.debit_accounts.creation","2026-09-03","broken","2026-09-03","","test_delete_account","",""
"WAL-T304: Регистрация через почту: ввод адреса почты без @","8882","test_wal_t304_email_without_at_symbol[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T305: Регистрация через почту: ввод адреса почты, один знак - кириллица","8951","test_wal_t305_cyrillic_email[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"","34584","7. Удаление накопительного счета: отмена транзакции, возврат дебетового баланса и очистка аналитики","tests.accumulation_accounts.transactions","2026-09-03","broken","2026-09-03","TestAccumulationTransfers","test_accumulation_transfers","",""
"WAL-T301: Регистрация через почту (Позитивный сценарий)","11552","test_wal_t301_registration_flow[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T442: Регистрация через уже использованную почту","15871","test_wal_t442_already_used_email[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","skipped","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T232: Проверка регистрации через соц сети","10203","test_wal_t232_registration_via_social_networks[https://profinansy.ru]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
"WAL-T302: Регистрация через почту: ввод адреса почты с пробелом спереди","9177","test_wal_t302_email_with_leading_space[https://frontend.qa.profinansy.dev]","tests.auth","2026-09-03","passed","2026-09-03","TestWebRegistration","test_registration","",""
